Resume_ID,Department,Job Description #,Cosine Similarity Score,Label
31929166.pdf,DIGITAL-MEDIA,3,0.6176334984853791,1
33542483.pdf,DIGITAL-MEDIA,4,0.4971518446508014,0
33893326.pdf,DIGITAL-MEDIA,6,0.5897392188384225,0
34319869.pdf,DIGITAL-MEDIA,2,0.46836776074583436,0
34583750.pdf,DIGITAL-MEDIA,4,0.5206591801523605,0
37739183.pdf,DIGITAL-MEDIA,2,0.5357222220254151,0
39166680.pdf,DIGITAL-MEDIA,6,0.7142726503097919,1
40311088.pdf,DIGITAL-MEDIA,4,0.5723898013779676,0
40883703.pdf,DIGITAL-MEDIA,2,0.24242810565210357,0
42156237.pdf,DIGITAL-MEDIA,2,0.3690467110749613,0
50219114.pdf,DIGITAL-MEDIA,6,0.6687932068871076,1
56952849.pdf,DIGITAL-MEDIA,5,0.6485850888674399,1
58915642.pdf,DIGITAL-MEDIA,4,0.35249470399497335,0
59011090.pdf,DIGITAL-MEDIA,4,0.6732074612438317,1
62700506.pdf,DIGITAL-MEDIA,5,0.5529552193558644,0
70196518.pdf,DIGITAL-MEDIA,4,0.55248462416344,0
73282756.pdf,DIGITAL-MEDIA,2,0.6653605445744911,1
80679862.pdf,DIGITAL-MEDIA,6,0.8089866866028252,1
81508860.pdf,DIGITAL-MEDIA,6,0.5788845460327772,0
82929064.pdf,DIGITAL-MEDIA,4,0.4169333123407596,0
90685127.pdf,DIGITAL-MEDIA,1,0.6282159524496574,1
91318828.pdf,DIGITAL-MEDIA,4,0.532082993149693,0
91539554.pdf,DIGITAL-MEDIA,5,0.43424761200574635,0
94492380.pdf,DIGITAL-MEDIA,4,0.7099745493937435,1
10030015.pdf,ENGINEERING,4,0.42225093593720053,0
10219099.pdf,ENGINEERING,3,0.691591580636077,1
10624813.pdf,ENGINEERING,1,0.5750694792217834,0
10712803.pdf,ENGINEERING,5,0.7177208075873623,1
10985403.pdf,ENGINEERING,6,0.4966324661179537,0
11890896.pdf,ENGINEERING,1,0.5190188863039864,0
11981094.pdf,ENGINEERING,2,0.6960986431361218,1
12011623.pdf,ENGINEERING,1,0.6917376767561698,1
12022566.pdf,ENGINEERING,6,0.5327653081426819,0
12472574.pdf,ENGINEERING,4,0.7493369532875299,1
12488356.pdf,ENGINEERING,1,0.6023763583943389,1
12518008.pdf,ENGINEERING,1,0.6054620234484736,1
12748557.pdf,ENGINEERING,1,0.5259078220714754,0
13149176.pdf,ENGINEERING,4,0.6183350445215059,1
13264796.pdf,ENGINEERING,1,0.6501991851608587,1
14049846.pdf,ENGINEERING,1,0.6914491991885285,1
14206561.pdf,ENGINEERING,3,0.6660241196140809,1
14554542.pdf,ENGINEERING,5,0.555733178586491,0
15139979.pdf,ENGINEERING,5,0.7256163626586422,1
15601399.pdf,ENGINEERING,3,0.4244363079916791,0
15858254.pdf,ENGINEERING,4,0.5333276021553406,0
15941675.pdf,ENGINEERING,1,0.5293209938244353,0
16803215.pdf,ENGINEERING,3,0.45468260733777405,0
16911115.pdf,ENGINEERING,1,0.5653960337601192,0
17043822.pdf,ENGINEERING,5,0.5610368534719989,0
17103000.pdf,ENGINEERING,1,0.5272838455432857,0
17108676.pdf,ENGINEERING,3,0.47078855485809196,0
17488801.pdf,ENGINEERING,1,0.6187160240640328,1
17926546.pdf,ENGINEERING,5,0.6892546420074052,1
18753367.pdf,ENGINEERING,1,0.5939246317135456,0
19124258.pdf,ENGINEERING,3,0.6149816023342826,1
19396040.pdf,ENGINEERING,6,0.5669252628159066,0
19397727.pdf,ENGINEERING,5,0.5603092888095265,0
19553067.pdf,ENGINEERING,1,0.49830263263483293,0
19612167.pdf,ENGINEERING,1,0.5800501372963107,0
20566550.pdf,ENGINEERING,4,0.582009913697222,0
20882041.pdf,ENGINEERING,1,0.504525618045902,0
20981299.pdf,ENGINEERING,6,0.6177103818584683,1
21038022.pdf,ENGINEERING,1,0.6906049099266875,1
21298336.pdf,ENGINEERING,3,0.2819756466803081,0
21629057.pdf,ENGINEERING,4,0.5918823697102095,0
21807224.pdf,ENGINEERING,6,0.599284079918505,0
21847415.pdf,ENGINEERING,3,0.5758150675865603,0
22605864.pdf,ENGINEERING,3,0.42886898292849507,0
22890839.pdf,ENGINEERING,4,0.46644421226609367,0
23234047.pdf,ENGINEERING,4,0.5043694142036563,0
23438227.pdf,ENGINEERING,1,0.6168148292081683,1
23497307.pdf,ENGINEERING,3,0.529651533029033,0
24322804.pdf,ENGINEERING,5,0.565106510123862,0
24647794.pdf,ENGINEERING,4,0.48158590440382276,0
25425322.pdf,ENGINEERING,1,0.5061461487607827,0
25608963.pdf,ENGINEERING,3,0.6461636717929411,1
25797445.pdf,ENGINEERING,5,0.40811656375649863,0
25919149.pdf,ENGINEERING,3,0.64594294583052,1
25930778.pdf,ENGINEERING,3,0.44132944488139136,0
26456899.pdf,ENGINEERING,4,0.5633638563768333,0
26834746.pdf,ENGINEERING,1,0.70912246413604,1
27040860.pdf,ENGINEERING,1,0.4951830503826568,0
27152464.pdf,ENGINEERING,4,0.584455561104503,0
27756469.pdf,ENGINEERING,1,0.5686403637913872,0
28005884.pdf,ENGINEERING,3,0.4727546834378942,0
28078163.pdf,ENGINEERING,2,0.6664701404865243,1
28320387.pdf,ENGINEERING,1,0.6168877598777076,1
28505854.pdf,ENGINEERING,1,0.5573216814436155,0
28628090.pdf,ENGINEERING,1,0.7227014760288254,1
28630325.pdf,ENGINEERING,1,0.5385569152540068,0
28631840.pdf,ENGINEERING,1,0.37594147395979166,0
28762662.pdf,ENGINEERING,2,0.5725581068348023,0
28831378.pdf,ENGINEERING,5,0.5984819836634485,0
28923650.pdf,ENGINEERING,6,0.47288567000555154,0
30097175.pdf,ENGINEERING,1,0.5199429804160756,0
30288581.pdf,ENGINEERING,6,0.3781133920041921,0
30542184.pdf,ENGINEERING,3,0.6539444974594262,1
31677347.pdf,ENGINEERING,2,0.6530668512215028,1
31684925.pdf,ENGINEERING,1,0.628576981681393,1
31694970.pdf,ENGINEERING,1,0.6508528316934066,1
32081266.pdf,ENGINEERING,1,0.6449440966658878,1
32802563.pdf,ENGINEERING,1,0.5485854982128561,0
32985311.pdf,ENGINEERING,4,0.34257062204083,0
33685075.pdf,ENGINEERING,3,0.6221228257865467,1
35172961.pdf,ENGINEERING,3,0.42301647943368587,0
35389360.pdf,ENGINEERING,4,0.5819063555719813,0
35651876.pdf,ENGINEERING,5,0.6921189002016119,1
35737840.pdf,ENGINEERING,1,0.6852813164441268,1
36149549.pdf,ENGINEERING,1,0.5536949499491097,0
36517781.pdf,ENGINEERING,1,0.614484346311573,1
37335325.pdf,ENGINEERING,4,0.7356196782323672,1
38220146.pdf,ENGINEERING,1,0.60188565158314,1
38314236.pdf,ENGINEERING,1,0.5759931252480988,0
38535335.pdf,ENGINEERING,3,0.3361837295056728,0
39835894.pdf,ENGINEERING,1,0.36111565263154666,0
39855211.pdf,ENGINEERING,1,0.71241865455981,1
43752620.pdf,ENGINEERING,3,0.46686852314014476,0
44624796.pdf,ENGINEERING,1,0.5669666189181062,0
47276718.pdf,ENGINEERING,1,0.5402875157307222,0
47549345.pdf,ENGINEERING,6,0.21070242770782258,0
47919212.pdf,ENGINEERING,1,0.4936824358793743,0
49127329.pdf,ENGINEERING,1,0.6211978686759081,1
50328713.pdf,ENGINEERING,6,0.3331119318519051,0
51588273.pdf,ENGINEERING,1,0.5355745037355127,0
54227873.pdf,ENGINEERING,1,0.45846792869100367,0
55595908.pdf,ENGINEERING,3,0.6517435456291837,1
55953734.pdf,ENGINEERING,3,0.5775507813400546,0
56691064.pdf,ENGINEERING,5,0.5505905663731078,0
60004873.pdf,ENGINEERING,1,0.42434372864691566,0
61579998.pdf,ENGINEERING,1,0.5137716133312715,0
62071407.pdf,ENGINEERING,5,0.7002694886106633,1
64468610.pdf,ENGINEERING,2,0.6564210880021917,1
64755882.pdf,ENGINEERING,3,0.4409681299275386,0
74236636.pdf,ENGINEERING,3,0.5887849555268415,0
77828437.pdf,ENGINEERING,6,0.44037152495066384,0
81125166.pdf,ENGINEERING,3,0.5532674379691334,0
82125182.pdf,ENGINEERING,6,0.49990793899487856,0
82246962.pdf,ENGINEERING,4,0.5553256805486916,0
86209934.pdf,ENGINEERING,1,0.5985838422598603,0
86828820.pdf,ENGINEERING,1,0.5121646006579864,0
90280583.pdf,ENGINEERING,1,0.3863074556075985,0
96029688.pdf,ENGINEERING,1,0.4591575228081372,0
10549585.pdf,FINANCE,3,0.5382684505294298,0
11441764.pdf,FINANCE,3,0.633340369495571,1
11490673.pdf,FINANCE,4,0.592389163705135,0
11877150.pdf,FINANCE,5,0.5221976134596336,0
12071138.pdf,FINANCE,4,0.6910629873442704,1
12858898.pdf,FINANCE,5,0.4733284169716915,0
14106638.pdf,FINANCE,4,0.585237962747806,0
14181049.pdf,FINANCE,3,0.6377819351524475,1
14408510.pdf,FINANCE,2,0.5885285880442426,0
14413148.pdf,FINANCE,4,0.49286898703949666,0
14722634.pdf,FINANCE,3,0.7417028838539999,1
15011085.pdf,FINANCE,2,0.7543017658013702,1
15224503.pdf,FINANCE,3,0.5156264778049242,0
15717923.pdf,FINANCE,1,0.7353340512101904,1
15792052.pdf,FINANCE,3,0.6166755303584034,1
15891494.pdf,FINANCE,3,0.6870486130031586,1
16426777.pdf,FINANCE,2,0.594409386198798,0
16449850.pdf,FINANCE,3,0.5983760848624768,0
17392859.pdf,FINANCE,4,0.6854651567272052,1
17775916.pdf,FINANCE,1,0.47100836586211275,0
17880988.pdf,FINANCE,2,0.5574732903209232,0
18024825.pdf,FINANCE,5,0.5407644364117073,0
18072085.pdf,FINANCE,1,0.41971577441952423,0
18636651.pdf,FINANCE,3,0.6691881290364798,1
18640927.pdf,FINANCE,5,0.34759770637069815,0
18975686.pdf,FINANCE,5,0.4709495614374574,0
19147603.pdf,FINANCE,4,0.5467618708558524,0
19243556.pdf,FINANCE,4,0.5911190510954497,0
19405513.pdf,FINANCE,4,0.5774668736703793,0
19540089.pdf,FINANCE,3,0.6648664143241443,1
20275356.pdf,FINANCE,3,0.6048101077767432,1
20705888.pdf,FINANCE,5,0.5526435526884397,0
20836112.pdf,FINANCE,5,0.2950046239859179,0
20880935.pdf,FINANCE,5,0.5813568857456247,0
20918464.pdf,FINANCE,1,0.5919652798090685,0
20969845.pdf,FINANCE,3,0.4722226550328566,0
20977412.pdf,FINANCE,5,0.5222370341826599,0
21912637.pdf,FINANCE,1,0.6328785585980844,1
22492537.pdf,FINANCE,4,0.6467448243238159,1
22622351.pdf,FINANCE,4,0.4419739199189176,0
22720697.pdf,FINANCE,4,0.5298125357973764,0
23354541.pdf,FINANCE,4,0.710123422691968,1
23573064.pdf,FINANCE,3,0.5325807740908473,0
23955183.pdf,FINANCE,5,0.5791683933021519,0
24411323.pdf,FINANCE,5,0.4963081666113345,0
24530382.pdf,FINANCE,2,0.610200750432979,1
24553863.pdf,FINANCE,2,0.6374189842376792,1
24611721.pdf,FINANCE,3,0.5099893860897562,0
24670867.pdf,FINANCE,3,0.6986305336015057,1
24833063.pdf,FINANCE,3,0.6511732242122512,1
24854026.pdf,FINANCE,2,0.5481451795117095,0
24967652.pdf,FINANCE,6,0.6711997793170315,1
25101183.pdf,FINANCE,5,0.5075311111111029,0
25330083.pdf,FINANCE,3,0.6714813422623338,1
25497147.pdf,FINANCE,4,0.5582734913754247,0
25678238.pdf,FINANCE,4,0.503238994748366,0
26013403.pdf,FINANCE,3,0.5082938676260601,0
26231609.pdf,FINANCE,3,0.7545389928009798,1
26530575.pdf,FINANCE,4,0.6703671726384297,1
26750846.pdf,FINANCE,4,0.47827944306083164,0
26767199.pdf,FINANCE,2,0.7106312069331031,1
26961846.pdf,FINANCE,4,0.5669212583471799,0
27018361.pdf,FINANCE,3,0.47803633662169187,0
27330027.pdf,FINANCE,2,0.7341795476260616,1
27409087.pdf,FINANCE,1,0.6479146048227952,1
27789372.pdf,FINANCE,4,0.42921298746552833,0
27914096.pdf,FINANCE,5,0.6360629022648242,1
28396458.pdf,FINANCE,3,0.6333985229746605,1
28398216.pdf,FINANCE,4,0.5467618708558524,0
28522529.pdf,FINANCE,1,0.5176219139296985,0
28623782.pdf,FINANCE,3,0.5435089845926458,0
28724469.pdf,FINANCE,4,0.6541320686628954,1
28758002.pdf,FINANCE,3,0.6272818813908223,1
28973180.pdf,FINANCE,3,0.6350749628861565,1
29494962.pdf,FINANCE,5,0.5025432502725423,0
29612672.pdf,FINANCE,6,0.6071155466910537,1
29648950.pdf,FINANCE,5,0.5426558442978866,0
29998869.pdf,FINANCE,5,0.5198833310754766,0
31948488.pdf,FINANCE,4,0.620042016294471,1
33685988.pdf,FINANCE,4,0.5875051434314382,0
34250007.pdf,FINANCE,3,0.6660401258239615,1
37931076.pdf,FINANCE,6,0.6177301907891262,1
38225199.pdf,FINANCE,3,0.6256871359480961,1
38441665.pdf,FINANCE,4,0.5905995380874028,0
38907798.pdf,FINANCE,2,0.6428825483884976,1
39295103.pdf,FINANCE,3,0.5831073225316274,0
39675895.pdf,FINANCE,5,0.4704679628346636,0
47410104.pdf,FINANCE,4,0.5524163343671247,0
48285304.pdf,FINANCE,3,0.5287805631823527,0
57088974.pdf,FINANCE,4,0.6739902601556476,1
58165257.pdf,FINANCE,5,0.5671636995777164,0
59450123.pdf,FINANCE,5,0.49839025644872065,0
59777056.pdf,FINANCE,5,0.6115639272862029,1
59818742.pdf,FINANCE,1,0.5775178057755141,0
59938965.pdf,FINANCE,5,0.4778315398431062,0
61634281.pdf,FINANCE,3,0.5556955255248083,0
62850928.pdf,FINANCE,4,0.6443655733010893,1
66741193.pdf,FINANCE,2,0.6933941690838846,1
69487178.pdf,FINANCE,3,0.6272882683220917,1
70541112.pdf,FINANCE,3,0.6577798621289749,1
72136463.pdf,FINANCE,4,0.5050708642418441,0
74512244.pdf,FINANCE,3,0.6267081532319881,1
74849878.pdf,FINANCE,5,0.3702224788831422,0
76454959.pdf,FINANCE,2,0.61320152611379,1
77638654.pdf,FINANCE,3,0.5558290214903718,0
78229715.pdf,FINANCE,4,0.5758504414626151,0
81217013.pdf,FINANCE,5,0.4438510539035282,0
81677620.pdf,FINANCE,1,0.6781767959667863,1
84356308.pdf,FINANCE,5,0.5260297222098793,0
84373843.pdf,FINANCE,6,0.49832493557826507,0
86549455.pdf,FINANCE,3,0.38554634852132746,0
86595128.pdf,FINANCE,5,0.42686417585133446,0
88038965.pdf,FINANCE,2,0.5659275315755199,0
91564103.pdf,FINANCE,4,0.6211205910426472,1
92524964.pdf,FINANCE,1,0.48212964733672453,0
93653247.pdf,FINANCE,5,0.512515653873263,0
95519832.pdf,FINANCE,5,0.36154352359708586,0
98513424.pdf,FINANCE,5,0.596111578848318,0
10235429.pdf,FITNESS,4,0.6393063276302564,1
10268614.pdf,FITNESS,4,0.5909352747672106,0
10333051.pdf,FITNESS,5,0.5844245444541205,0
10428916.pdf,FITNESS,4,0.6560916439667367,1
10568350.pdf,FITNESS,3,0.6639059872475396,1
10816645.pdf,FITNESS,4,0.7074690203139465,1
10969918.pdf,FITNESS,5,0.6276162154125483,1
11130200.pdf,FITNESS,2,0.8113374048589295,1
11332602.pdf,FITNESS,4,0.5433442742989035,0
11522068.pdf,FITNESS,6,0.4206768106669584,0
12019284.pdf,FITNESS,4,0.7001064229865511,1
12092347.pdf,FITNESS,2,0.5975799912801744,0
12695799.pdf,FITNESS,1,0.7666983677271303,1
12791244.pdf,FITNESS,5,0.5301374448201426,0
12923795.pdf,FITNESS,4,0.507888629919227,0
12938389.pdf,FITNESS,5,0.6811325428201502,1
13037145.pdf,FITNESS,3,0.550528585425483,0
13367322.pdf,FITNESS,4,0.7540372875458929,1
13675377.pdf,FITNESS,4,0.6487538453545674,1
14107571.pdf,FITNESS,4,0.43797648534795985,0
14515954.pdf,FITNESS,4,0.7303354550340476,1
15293959.pdf,FITNESS,4,0.7099154292585121,1
15932017.pdf,FITNESS,5,0.5454015069336915,0
16038911.pdf,FITNESS,4,0.6773892032162772,1
16474898.pdf,FITNESS,4,0.6454595216156959,1
16605352.pdf,FITNESS,5,0.6395621893435932,1
17163375.pdf,FITNESS,6,0.44331759059835746,0
17166018.pdf,FITNESS,6,0.6294360755790083,1
17286050.pdf,FITNESS,4,0.5738601503620008,0
17431847.pdf,FITNESS,4,0.47294724806592625,0
17576030.pdf,FITNESS,6,0.43652279046235987,0
17658471.pdf,FITNESS,6,0.5055058768986055,0
17660419.pdf,FITNESS,4,0.4094576670497148,0
17915015.pdf,FITNESS,4,0.5861396706143581,0
18767449.pdf,FITNESS,5,0.36441306888379005,0
19037403.pdf,FITNESS,4,0.6767204830565294,1
19599699.pdf,FITNESS,4,0.6016776050448794,1
19774173.pdf,FITNESS,4,0.503583890703305,0
19938081.pdf,FITNESS,3,0.7525088928896629,1
19975121.pdf,FITNESS,3,0.4150473578757155,0
20255404.pdf,FITNESS,4,0.579377950324693,0
20279756.pdf,FITNESS,4,0.6842240964648432,1
20457611.pdf,FITNESS,4,0.6460014863789699,1
20565486.pdf,FITNESS,4,0.7278747866076144,1
21122155.pdf,FITNESS,5,0.5245445453016403,0
21178545.pdf,FITNESS,5,0.34814519667512,0
21238396.pdf,FITNESS,3,0.6564970854791287,1
22093368.pdf,FITNESS,4,0.6563417497444854,1
22488036.pdf,FITNESS,4,0.3978705363746486,0
22855060.pdf,FITNESS,4,0.6911257528901925,1
23004695.pdf,FITNESS,5,0.5566527422220031,0
23011221.pdf,FITNESS,4,0.5651576053384154,0
23063986.pdf,FITNESS,4,0.46771917958698794,0
23477199.pdf,FITNESS,2,0.5382333730661406,0
24219583.pdf,FITNESS,5,0.5625565255356093,0
24251588.pdf,FITNESS,4,0.6868415635809493,1
24444525.pdf,FITNESS,4,0.6687631846540193,1
24708621.pdf,FITNESS,5,0.7401788254994891,1
24767027.pdf,FITNESS,4,0.48168570715920556,0
24905947.pdf,FITNESS,3,0.6279650937602106,1
24994145.pdf,FITNESS,4,0.6401355668395776,1
25482567.pdf,FITNESS,4,0.5514735700805203,0
25507648.pdf,FITNESS,5,0.5897370224767875,0
25838512.pdf,FITNESS,5,0.4732303763572525,0
26459032.pdf,FITNESS,1,0.6122009276572684,1
27084878.pdf,FITNESS,5,0.6448474889247251,1
27397245.pdf,FITNESS,3,0.48245210167791747,0
27903191.pdf,FITNESS,4,0.5270768597761879,0
27974588.pdf,FITNESS,4,0.32910129037477237,0
28172023.pdf,FITNESS,3,0.40369035785734947,0
28321954.pdf,FITNESS,2,0.5918933083250086,0
28669770.pdf,FITNESS,4,0.7515434284948204,1
29165698.pdf,FITNESS,4,0.5165589062792956,0
29306433.pdf,FITNESS,5,0.5234508740851933,0
29319314.pdf,FITNESS,6,0.6015318712039883,1
29425788.pdf,FITNESS,4,0.5136870214123417,0
29573698.pdf,FITNESS,3,0.6150804128742858,1
29792535.pdf,FITNESS,4,0.6053257648546126,1
30757456.pdf,FITNESS,4,0.5565241466010376,0
30990885.pdf,FITNESS,6,0.32186759782850877,0
31042953.pdf,FITNESS,4,0.6382568818561775,1
31556198.pdf,FITNESS,3,0.5879473669916855,0
32517106.pdf,FITNESS,2,0.572728629590235,0
32636041.pdf,FITNESS,4,0.6281963128905319,1
32651555.pdf,FITNESS,1,0.5064465187878994,0
34151183.pdf,FITNESS,5,0.5603871935477206,0
34792238.pdf,FITNESS,4,0.7656009123997751,1
35164503.pdf,FITNESS,5,0.624679534952714,1
35302620.pdf,FITNESS,3,0.6994704469720635,1
36139251.pdf,FITNESS,4,0.7304773953154797,1
37087824.pdf,FITNESS,5,0.5395815888274397,0
38108845.pdf,FITNESS,4,0.6745880887290785,1
38642923.pdf,FITNESS,4,0.7144193376954789,1
38650096.pdf,FITNESS,4,0.5212844037878057,0
39805617.pdf,FITNESS,4,0.6149362356952283,1
45656814.pdf,FITNESS,6,0.552795720627208,0
52684666.pdf,FITNESS,5,0.5392012926150372,0
54259150.pdf,FITNESS,4,0.5991862974276623,0
55746506.pdf,FITNESS,4,0.5751884134736798,0
56286525.pdf,FITNESS,6,0.6138827894185515,1
57575888.pdf,FITNESS,4,0.5613692107377918,0
59487170.pdf,FITNESS,4,0.7017653662626395,1
62870550.pdf,FITNESS,5,0.6286923715926229,1
63282405.pdf,FITNESS,3,0.5665169063950997,0
67032711.pdf,FITNESS,3,0.5733459729752532,0
69666645.pdf,FITNESS,4,0.48854108476207875,0
70603826.pdf,FITNESS,4,0.6640575576216364,1
75156649.pdf,FITNESS,3,0.654735513516029,1
76530505.pdf,FITNESS,6,0.6404718265920778,1
77266989.pdf,FITNESS,5,0.5568442494467565,0
80000092.pdf,FITNESS,4,0.5258077947534694,0
89858892.pdf,FITNESS,2,0.632325636702413,1
90365216.pdf,FITNESS,4,0.543579998412334,0
95085510.pdf,FITNESS,4,0.6254848275102256,1
95769832.pdf,FITNESS,3,0.6669823904122734,1
96761538.pdf,FITNESS,3,0.5342558356416193,0
97123005.pdf,FITNESS,3,0.6135244439088524,1
10062724.pdf,HEALTHCARE,5,0.6159960296030799,1
10076271.pdf,HEALTHCARE,1,0.5367752110371079,0
10251432.pdf,HEALTHCARE,3,0.6182980429454893,1
10466208.pdf,HEALTHCARE,1,0.570459193796267,0
10480456.pdf,HEALTHCARE,3,0.5224720781486254,0
10568183.pdf,HEALTHCARE,4,0.5614530213120057,0
11378657.pdf,HEALTHCARE,1,0.6303447717956588,1
11605833.pdf,HEALTHCARE,4,0.5612819538229952,0
11653906.pdf,HEALTHCARE,3,0.5492661954988164,0
11704150.pdf,HEALTHCARE,2,0.6397973266959188,1
12315079.pdf,HEALTHCARE,1,0.48017235426391786,0
12333703.pdf,HEALTHCARE,4,0.5455672551805302,0
12613221.pdf,HEALTHCARE,5,0.4042109302088817,0
12938200.pdf,HEALTHCARE,5,0.6599848362647013,1
13352113.pdf,HEALTHCARE,2,0.4990731508963732,0
13565152.pdf,HEALTHCARE,3,0.7395711456574752,1
13575312.pdf,HEALTHCARE,3,0.6272188436920407,1
14062078.pdf,HEALTHCARE,5,0.6232556703315695,1
14667957.pdf,HEALTHCARE,5,0.5072533832061544,0
15499825.pdf,HEALTHCARE,3,0.5871456559810986,0
15636923.pdf,HEALTHCARE,2,0.6969222807085999,1
15680735.pdf,HEALTHCARE,1,0.4388725844321241,0
16121387.pdf,HEALTHCARE,4,0.6556695921263537,1
16132195.pdf,HEALTHCARE,5,0.6533823582658336,1
16356151.pdf,HEALTHCARE,5,0.6638955270494133,1
16702198.pdf,HEALTHCARE,1,0.5208279134950653,0
17539842.pdf,HEALTHCARE,2,0.7320353640402223,1
17545780.pdf,HEALTHCARE,4,0.6184466330414717,1
17624934.pdf,HEALTHCARE,5,0.582529228804225,0
17864043.pdf,HEALTHCARE,1,0.7748743509309408,1
17960690.pdf,HEALTHCARE,5,0.39411761736794165,0
17963031.pdf,HEALTHCARE,3,0.628596628624662,1
18129173.pdf,HEALTHCARE,1,0.564595198793142,0
18365443.pdf,HEALTHCARE,3,0.5354567031732477,0
18484846.pdf,HEALTHCARE,1,0.5585782657424736,0
18714571.pdf,HEALTHCARE,5,0.48060409674399013,0
18784594.pdf,HEALTHCARE,3,0.6588803129389835,1
18949843.pdf,HEALTHCARE,3,0.6809855904071989,1
19090468.pdf,HEALTHCARE,3,0.47701191975237495,0
20110597.pdf,HEALTHCARE,2,0.5390805912934618,0
20172393.pdf,HEALTHCARE,3,0.4861746200629151,0
20211577.pdf,HEALTHCARE,3,0.5683771494135202,0
20736486.pdf,HEALTHCARE,4,0.6284115406771568,1
20748468.pdf,HEALTHCARE,3,0.652462362536445,1
20835760.pdf,HEALTHCARE,1,0.6318492932334921,1
21866029.pdf,HEALTHCARE,2,0.6041236517881748,1
22008817.pdf,HEALTHCARE,3,0.6044021100163197,1
23110214.pdf,HEALTHCARE,4,0.48551695043053206,0
23138078.pdf,HEALTHCARE,3,0.6572306885554005,1
23617240.pdf,HEALTHCARE,5,0.5891935058629242,0
23814777.pdf,HEALTHCARE,4,0.5706244885172942,0
23918545.pdf,HEALTHCARE,3,0.6053677626070361,1
23944036.pdf,HEALTHCARE,5,0.5737824961413419,0
24025053.pdf,HEALTHCARE,3,0.6150859538534736,1
24548333.pdf,HEALTHCARE,1,0.47333087100662463,0
24550866.pdf,HEALTHCARE,3,0.6286217890143642,1
25328428.pdf,HEALTHCARE,5,0.5840913034720997,0
25451319.pdf,HEALTHCARE,3,0.6543332347545164,1
25834360.pdf,HEALTHCARE,5,0.4524848466712694,0
25974844.pdf,HEALTHCARE,3,0.4141231652527948,0
26125407.pdf,HEALTHCARE,5,0.6270210253566662,1
26585242.pdf,HEALTHCARE,3,0.548503380279897,0
26695839.pdf,HEALTHCARE,3,0.43058956802584475,0
26908066.pdf,HEALTHCARE,1,0.606118971783591,1
26958533.pdf,HEALTHCARE,4,0.5314685431229406,0
27030979.pdf,HEALTHCARE,3,0.6713878698947205,1
27090089.pdf,HEALTHCARE,2,0.617219107711837,1
27917969.pdf,HEALTHCARE,1,0.5225179834352418,0
28423028.pdf,HEALTHCARE,3,0.6247660369564615,1
28670024.pdf,HEALTHCARE,2,0.72207126306343,1
28745844.pdf,HEALTHCARE,4,0.4572453501979823,0
29134372.pdf,HEALTHCARE,3,0.7527539035209097,1
29992154.pdf,HEALTHCARE,2,0.626881747576362,1
31395710.pdf,HEALTHCARE,5,0.5681985950586543,0
31926950.pdf,HEALTHCARE,3,0.7973128401605865,1
32219038.pdf,HEALTHCARE,4,0.6056858264010484,1
32563518.pdf,HEALTHCARE,3,0.5790204201037493,0
33750209.pdf,HEALTHCARE,3,0.6614053515044859,1
33803142.pdf,HEALTHCARE,4,0.5977992151636011,0
34594746.pdf,HEALTHCARE,3,0.6219230387013048,1
34962725.pdf,HEALTHCARE,3,0.6058037100546939,1
35422305.pdf,HEALTHCARE,5,0.5978616673511752,0
35579812.pdf,HEALTHCARE,2,0.6614657955289623,1
36625776.pdf,HEALTHCARE,3,0.6261218295634187,1
36861863.pdf,HEALTHCARE,3,0.366151566345641,0
36868767.pdf,HEALTHCARE,2,0.591528552112249,0
37001381.pdf,HEALTHCARE,3,0.4532438150537792,0
37374340.pdf,HEALTHCARE,2,0.6510178408527377,1
39082090.pdf,HEALTHCARE,3,0.6255726678640013,1
41910253.pdf,HEALTHCARE,3,0.6567668288656614,1
43994605.pdf,HEALTHCARE,5,0.617489496539469,1
45907524.pdf,HEALTHCARE,2,0.7032161079038389,1
46349752.pdf,HEALTHCARE,5,0.683899768508222,1
47996197.pdf,HEALTHCARE,6,0.6068721997018168,1
49325370.pdf,HEALTHCARE,4,0.5971648630890357,0
51777546.pdf,HEALTHCARE,3,0.6647005419430373,1
54934269.pdf,HEALTHCARE,2,0.5727223571775831,0
56520872.pdf,HEALTHCARE,5,0.5321232177872622,0
58879993.pdf,HEALTHCARE,4,0.5941278321729028,0
60624892.pdf,HEALTHCARE,3,0.6328520697863839,1
64471954.pdf,HEALTHCARE,3,0.5343324116985142,0
69199666.pdf,HEALTHCARE,1,0.5553537793669141,0
75297735.pdf,HEALTHCARE,6,0.6293194828572127,1
75744306.pdf,HEALTHCARE,4,0.5110611434564631,0
80876647.pdf,HEALTHCARE,2,0.6299247495824704,1
85417107.pdf,HEALTHCARE,1,0.7201783840365935,1
85421438.pdf,HEALTHCARE,6,0.5504575482680991,0
87520378.pdf,HEALTHCARE,4,0.5969433673155128,0
91478356.pdf,HEALTHCARE,5,0.5564230471145778,0
93988900.pdf,HEALTHCARE,5,0.5708014091269739,0
95011061.pdf,HEALTHCARE,3,0.5807048754108638,0
96260484.pdf,HEALTHCARE,4,0.4885411313192274,0
97169343.pdf,HEALTHCARE,1,0.6632152798649795,1
98300955.pdf,HEALTHCARE,3,0.6265725343868321,1
